"Comment_count","Participant_count","URL","create_Date","last_post_Date","active_days"
1,1,"https://d.cosx.org/d/420351",2018-12-13,2018-12-13,0
2,2,"https://d.cosx.org/d/420341",2018-12-08,2018-12-13,5
5,2,"https://d.cosx.org/d/420348",2018-12-12,2018-12-12,0
32,16,"https://d.cosx.org/d/419556",2017-10-17,2018-12-12,421
10,5,"https://d.cosx.org/d/104457",2011-05-30,2018-12-12,2753
2,2,"https://d.cosx.org/d/420349",2018-12-12,2018-12-12,0
7,3,"https://d.cosx.org/d/420346",2018-12-10,2018-12-12,2
3,2,"https://d.cosx.org/d/420347",2018-12-11,2018-12-11,0
4,3,"https://d.cosx.org/d/420344",2018-12-09,2018-12-10,1
5,3,"https://d.cosx.org/d/420338",2018-12-06,2018-12-10,4
5,3,"https://d.cosx.org/d/420288",2018-11-10,2018-12-09,29
3,2,"https://d.cosx.org/d/420342",2018-12-08,2018-12-09,1
4,4,"https://d.cosx.org/d/420303",2018-11-18,2018-12-08,20
6,2,"https://d.cosx.org/d/420337",2018-12-05,2018-12-08,3
4,2,"https://d.cosx.org/d/420339",2018-12-07,2018-12-07,0
8,2,"https://d.cosx.org/d/420331",2018-12-04,2018-12-07,3
7,4,"https://d.cosx.org/d/420335",2018-12-04,2018-12-07,3
6,4,"https://d.cosx.org/d/420324",2018-11-29,2018-12-06,7
7,4,"https://d.cosx.org/d/420320",2018-11-27,2018-12-05,8
3,2,"https://d.cosx.org/d/420312",2018-11-23,2018-12-05,12
4,4,"https://d.cosx.org/d/408990",2014-12-26,2018-12-05,1440
10,4,"https://d.cosx.org/d/106638",2012-03-29,2018-12-05,2442
9,5,"https://d.cosx.org/d/420114",2018-08-06,2018-12-05,121
2,2,"https://d.cosx.org/d/420327",2018-11-30,2018-12-05,5
1,1,"https://d.cosx.org/d/420334",2018-12-04,2018-12-04,0
3,2,"https://d.cosx.org/d/420332",2018-12-04,2018-12-04,0
18,4,"https://d.cosx.org/d/420319",2018-11-26,2018-12-03,7
1,1,"https://d.cosx.org/d/420330",2018-12-03,2018-12-03,0
10,4,"https://d.cosx.org/d/420310",2018-11-22,2018-12-03,11
2,2,"https://d.cosx.org/d/420329",2018-12-02,2018-12-02,0
4,3,"https://d.cosx.org/d/420328",2018-12-01,2018-12-01,0
2,2,"https://d.cosx.org/d/420315",2018-11-25,2018-12-01,6
9,5,"https://d.cosx.org/d/420323",2018-11-29,2018-11-30,1
5,2,"https://d.cosx.org/d/420325",2018-11-30,2018-11-30,0
7,7,"https://d.cosx.org/d/419158",2016-08-10,2018-11-30,842
1,1,"https://d.cosx.org/d/420326",2018-11-30,2018-11-30,0
3,3,"https://d.cosx.org/d/420316",2018-11-25,2018-11-30,5
3,2,"https://d.cosx.org/d/420321",2018-11-28,2018-11-29,1
3,1,"https://d.cosx.org/d/420322",2018-11-29,2018-11-29,0
20,5,"https://d.cosx.org/d/420311",2018-11-22,2018-11-26,4
1,1,"https://d.cosx.org/d/420318",2018-11-26,2018-11-26,0
1,1,"https://d.cosx.org/d/420314",2018-11-25,2018-11-25,0
2,2,"https://d.cosx.org/d/420313",2018-11-24,2018-11-24,0
17,15,"https://d.cosx.org/d/2919",2006-12-11,2018-11-23,4365
3,2,"https://d.cosx.org/d/420308",2018-11-21,2018-11-23,2
62,47,"https://d.cosx.org/d/418899",2013-01-17,2018-11-22,2135
3,3,"https://d.cosx.org/d/420306",2018-11-19,2018-11-22,3
2,2,"https://d.cosx.org/d/420242",2018-10-25,2018-11-20,26
9,4,"https://d.cosx.org/d/420299",2018-11-16,2018-11-20,4
6,4,"https://d.cosx.org/d/420298",2018-11-15,2018-11-19,4
87,74,"https://d.cosx.org/d/16092",2009-08-13,2018-11-19,3385
2,2,"https://d.cosx.org/d/420273",2018-11-02,2018-11-19,17
5,3,"https://d.cosx.org/d/420294",2018-11-14,2018-11-18,4
2,2,"https://d.cosx.org/d/420304",2018-11-18,2018-11-18,0
528,450,"https://d.cosx.org/d/8949",2007-12-09,2018-11-18,3997
1,1,"https://d.cosx.org/d/420302",2018-11-17,2018-11-17,0
1,1,"https://d.cosx.org/d/420301",2018-11-17,2018-11-17,0
3,3,"https://d.cosx.org/d/141245",2013-12-09,2018-11-16,1803
3,2,"https://d.cosx.org/d/420300",2018-11-16,2018-11-16,0
4,3,"https://d.cosx.org/d/420290",2018-11-11,2018-11-16,5
2,2,"https://d.cosx.org/d/420297",2018-11-15,2018-11-15,0
2,2,"https://d.cosx.org/d/158018",2014-08-22,2018-11-15,1546
20,12,"https://d.cosx.org/d/107100",2012-05-21,2018-11-15,2369
1,1,"https://d.cosx.org/d/420295",2018-11-14,2018-11-14,0
3,3,"https://d.cosx.org/d/420292",2018-11-13,2018-11-14,1
5,2,"https://d.cosx.org/d/420276",2018-11-04,2018-11-14,10
2,2,"https://d.cosx.org/d/420293",2018-11-14,2018-11-14,0
4,3,"https://d.cosx.org/d/409863",2015-02-05,2018-11-13,1377
4,3,"https://d.cosx.org/d/418079",2016-12-14,2018-11-13,699
47,7,"https://d.cosx.org/d/419665",2017-11-30,2018-11-13,348
6,3,"https://d.cosx.org/d/420287",2018-11-10,2018-11-12,2
5,4,"https://d.cosx.org/d/420286",2018-11-09,2018-11-12,3
1,1,"https://d.cosx.org/d/420291",2018-11-12,2018-11-12,0
1,1,"https://d.cosx.org/d/420289",2018-11-11,2018-11-11,0
15,5,"https://d.cosx.org/d/420187",2018-09-23,2018-11-10,48
12,4,"https://d.cosx.org/d/420284",2018-11-07,2018-11-08,1
2,2,"https://d.cosx.org/d/420285",2018-11-08,2018-11-08,0
8,7,"https://d.cosx.org/d/420058",2018-06-26,2018-11-08,135
5,3,"https://d.cosx.org/d/420275",2018-11-02,2018-11-07,5
5,2,"https://d.cosx.org/d/420278",2018-11-05,2018-11-07,2
3,2,"https://d.cosx.org/d/420279",2018-11-05,2018-11-07,2
5,4,"https://d.cosx.org/d/420269",2018-11-01,2018-11-06,5
5,3,"https://d.cosx.org/d/420280",2018-11-05,2018-11-06,1
2,1,"https://d.cosx.org/d/420281",2018-11-05,2018-11-05,0
6,5,"https://d.cosx.org/d/411465",2015-06-10,2018-11-05,1244
1,1,"https://d.cosx.org/d/420282",2018-11-05,2018-11-05,0
1,1,"https://d.cosx.org/d/420277",2018-11-05,2018-11-05,0
7,2,"https://d.cosx.org/d/420272",2018-11-02,2018-11-05,3
3,2,"https://d.cosx.org/d/420274",2018-11-02,2018-11-02,0
3,2,"https://d.cosx.org/d/420270",2018-11-01,2018-11-02,1
10,5,"https://d.cosx.org/d/420240",2018-10-24,2018-11-01,8
2,2,"https://d.cosx.org/d/420268",2018-11-01,2018-11-01,0
4,4,"https://d.cosx.org/d/131155",2013-11-01,2018-11-01,1826
1,1,"https://d.cosx.org/d/420267",2018-10-31,2018-10-31,0
33,9,"https://d.cosx.org/d/420098",2018-07-28,2018-10-30,94
8,4,"https://d.cosx.org/d/420265",2018-10-30,2018-10-30,0
3,2,"https://d.cosx.org/d/420263",2018-10-29,2018-10-30,1
1,1,"https://d.cosx.org/d/420266",2018-10-30,2018-10-30,0
2,2,"https://d.cosx.org/d/420264",2018-10-29,2018-10-29,0
13,4,"https://d.cosx.org/d/420254",2018-10-26,2018-10-29,3
8,4,"https://d.cosx.org/d/420253",2018-10-26,2018-10-29,3
1,1,"https://d.cosx.org/d/420261",2018-10-29,2018-10-29,0
55,51,"https://d.cosx.org/d/18095",2010-01-19,2018-10-29,3205
2,2,"https://d.cosx.org/d/420259",2018-10-28,2018-10-28,0
1,1,"https://d.cosx.org/d/420260",2018-10-28,2018-10-28,0
10,5,"https://d.cosx.org/d/420257",2018-10-27,2018-10-28,1
5,3,"https://d.cosx.org/d/420255",2018-10-26,2018-10-27,1
18,8,"https://d.cosx.org/d/103103",2010-12-06,2018-10-27,2882
1,1,"https://d.cosx.org/d/420258",2018-10-27,2018-10-27,0
1,1,"https://d.cosx.org/d/420256",2018-10-27,2018-10-27,0
9,4,"https://d.cosx.org/d/420252",2018-10-25,2018-10-26,1
2,2,"https://d.cosx.org/d/420249",2018-10-25,2018-10-26,1
16,4,"https://d.cosx.org/d/420238",2018-10-23,2018-10-25,2
1,1,"https://d.cosx.org/d/420248",2018-10-25,2018-10-25,0
1,1,"https://d.cosx.org/d/420247",2018-10-25,2018-10-25,0
1,1,"https://d.cosx.org/d/420246",2018-10-25,2018-10-25,0
1,1,"https://d.cosx.org/d/420244",2018-10-25,2018-10-25,0
9,6,"https://d.cosx.org/d/109487",2013-03-01,2018-10-25,2064
3,2,"https://d.cosx.org/d/420241",2018-10-24,2018-10-24,0
5,5,"https://d.cosx.org/d/411418",2015-06-08,2018-10-24,1234
205,160,"https://d.cosx.org/d/1",2006-05-19,2018-10-24,4541
3,2,"https://d.cosx.org/d/420239",2018-10-24,2018-10-24,0
7,2,"https://d.cosx.org/d/420237",2018-10-22,2018-10-23,1
33,4,"https://d.cosx.org/d/419923",2018-04-10,2018-10-22,195
6,2,"https://d.cosx.org/d/420228",2018-10-19,2018-10-22,3
1,1,"https://d.cosx.org/d/420236",2018-10-22,2018-10-22,0
2,1,"https://d.cosx.org/d/420235",2018-10-22,2018-10-22,0
7,3,"https://d.cosx.org/d/420232",2018-10-19,2018-10-22,3
2,2,"https://d.cosx.org/d/419439",2017-08-31,2018-10-21,416
1,2,"https://d.cosx.org/d/420234",2018-10-21,2018-10-21,0
2,2,"https://d.cosx.org/d/420233",2018-10-20,2018-10-20,0
5,4,"https://d.cosx.org/d/419983",2018-05-09,2018-10-19,163
34,31,"https://d.cosx.org/d/464",2006-06-22,2018-10-19,4502
3,3,"https://d.cosx.org/d/420231",2018-10-19,2018-10-19,0
26,5,"https://d.cosx.org/d/420219",2018-10-12,2018-10-19,7
3,3,"https://d.cosx.org/d/420226",2018-10-18,2018-10-19,1
2,2,"https://d.cosx.org/d/420227",2018-10-18,2018-10-19,1
8,5,"https://d.cosx.org/d/419450",2017-09-06,2018-10-17,406
1,1,"https://d.cosx.org/d/420225",2018-10-17,2018-10-17,0
5,4,"https://d.cosx.org/d/418547",2017-04-20,2018-10-16,544
3,3,"https://d.cosx.org/d/420211",2018-10-08,2018-10-16,8
2,2,"https://d.cosx.org/d/156983",2014-06-25,2018-10-16,1574
4,3,"https://d.cosx.org/d/420218",2018-10-12,2018-10-16,4
13,11,"https://d.cosx.org/d/419558",2017-10-18,2018-10-15,362
2,2,"https://d.cosx.org/d/420224",2018-10-15,2018-10-15,0
5,5,"https://d.cosx.org/d/420214",2018-10-10,2018-10-15,5
2,2,"https://d.cosx.org/d/420223",2018-10-13,2018-10-13,0
4,3,"https://d.cosx.org/d/420217",2018-10-11,2018-10-12,1
3,2,"https://d.cosx.org/d/420197",2018-09-27,2018-10-12,15
5,2,"https://d.cosx.org/d/420216",2018-10-11,2018-10-12,1
4,3,"https://d.cosx.org/d/420215",2018-10-11,2018-10-11,0
17,5,"https://d.cosx.org/d/419791",2018-02-07,2018-10-10,245
3,1,"https://d.cosx.org/d/420213",2018-10-10,2018-10-10,0
28,21,"https://d.cosx.org/d/419149",2016-06-29,2018-10-09,832
6,3,"https://d.cosx.org/d/420209",2018-10-06,2018-10-09,3
9,2,"https://d.cosx.org/d/420208",2018-10-06,2018-10-08,2
7,2,"https://d.cosx.org/d/420210",2018-10-07,2018-10-07,0
3,2,"https://d.cosx.org/d/420207",2018-10-06,2018-10-06,0
10,3,"https://d.cosx.org/d/420202",2018-09-30,2018-10-05,5
5,2,"https://d.cosx.org/d/420206",2018-10-04,2018-10-05,1
4,2,"https://d.cosx.org/d/420203",2018-10-01,2018-10-02,1
6,2,"https://d.cosx.org/d/420205",2018-10-02,2018-10-02,0
2,1,"https://d.cosx.org/d/420204",2018-10-02,2018-10-02,0
1,1,"https://d.cosx.org/d/420200",2018-09-30,2018-09-30,0
2,2,"https://d.cosx.org/d/420199",2018-09-28,2018-09-29,1
9,3,"https://d.cosx.org/d/420193",2018-09-27,2018-09-28,1
7,3,"https://d.cosx.org/d/420183",2018-09-20,2018-09-28,8
6,3,"https://d.cosx.org/d/420194",2018-09-27,2018-09-28,1
8,4,"https://d.cosx.org/d/420188",2018-09-26,2018-09-28,2
15,4,"https://d.cosx.org/d/420138",2018-08-23,2018-09-27,35
2,2,"https://d.cosx.org/d/420198",2018-09-27,2018-09-27,0
3,2,"https://d.cosx.org/d/420195",2018-09-27,2018-09-27,0
1,1,"https://d.cosx.org/d/420196",2018-09-27,2018-09-27,0
2,1,"https://d.cosx.org/d/420191",2018-09-26,2018-09-27,1
1,1,"https://d.cosx.org/d/420192",2018-09-26,2018-09-26,0
1,1,"https://d.cosx.org/d/420190",2018-09-26,2018-09-26,0
1,1,"https://d.cosx.org/d/420189",2018-09-26,2018-09-26,0
8,7,"https://d.cosx.org/d/419189",2017-07-11,2018-09-26,442
11,3,"https://d.cosx.org/d/420177",2018-09-16,2018-09-22,6
2,2,"https://d.cosx.org/d/420186",2018-09-21,2018-09-21,0
2,2,"https://d.cosx.org/d/420184",2018-09-21,2018-09-21,0
29,18,"https://d.cosx.org/d/418988",2013-11-21,2018-09-20,1764
7,3,"https://d.cosx.org/d/416775",2016-03-25,2018-09-19,908
11,7,"https://d.cosx.org/d/10308",2008-04-04,2018-09-18,3819
28,21,"https://d.cosx.org/d/6181",2007-05-03,2018-09-18,4156
170,11,"https://d.cosx.org/d/419672",2017-12-03,2018-09-18,289
11,5,"https://d.cosx.org/d/420182",2018-09-17,2018-09-18,1
6,5,"https://d.cosx.org/d/420181",2018-09-17,2018-09-18,1
15,5,"https://d.cosx.org/d/420166",2018-09-09,2018-09-17,8
12,4,"https://d.cosx.org/d/420150",2018-08-27,2018-09-17,21
1,1,"https://d.cosx.org/d/420180",2018-09-17,2018-09-17,0
3,3,"https://d.cosx.org/d/420179",2018-09-16,2018-09-17,1
3,3,"https://d.cosx.org/d/420174",2018-09-14,2018-09-17,3
4,2,"https://d.cosx.org/d/420171",2018-09-12,2018-09-16,4
1,1,"https://d.cosx.org/d/420175",2018-09-15,2018-09-15,0
3,3,"https://d.cosx.org/d/420173",2018-09-13,2018-09-14,1
7,4,"https://d.cosx.org/d/420172",2018-09-12,2018-09-13,1
2,2,"https://d.cosx.org/d/420095",2018-07-27,2018-09-13,48
5,3,"https://d.cosx.org/d/420141",2018-08-23,2018-09-12,20
4,2,"https://d.cosx.org/d/113655",2013-09-05,2018-09-11,1832
1,1,"https://d.cosx.org/d/420170",2018-09-11,2018-09-11,0
7,3,"https://d.cosx.org/d/410312",2015-03-04,2018-09-11,1287
1,1,"https://d.cosx.org/d/420168",2018-09-11,2018-09-11,0
4,2,"https://d.cosx.org/d/420161",2018-09-03,2018-09-10,7
8,4,"https://d.cosx.org/d/420159",2018-09-02,2018-09-10,8
4,3,"https://d.cosx.org/d/420167",2018-09-09,2018-09-10,1
7,6,"https://d.cosx.org/d/157920",2014-08-16,2018-09-10,1486
15,13,"https://d.cosx.org/d/419184",2017-02-13,2018-09-09,573
2,2,"https://d.cosx.org/d/420076",2018-07-14,2018-09-08,56
13,4,"https://d.cosx.org/d/420143",2018-08-24,2018-09-08,15
8,4,"https://d.cosx.org/d/420160",2018-09-03,2018-09-06,3
4,3,"https://d.cosx.org/d/420164",2018-09-06,2018-09-06,0
3,2,"https://d.cosx.org/d/420163",2018-09-04,2018-09-05,1
4,2,"https://d.cosx.org/d/420162",2018-09-03,2018-09-04,1
7,3,"https://d.cosx.org/d/420154",2018-08-30,2018-09-04,5
5,4,"https://d.cosx.org/d/420147",2018-08-25,2018-09-03,9
3,2,"https://d.cosx.org/d/420157",2018-09-01,2018-09-02,1
5,2,"https://d.cosx.org/d/420158",2018-09-01,2018-09-02,1
13,3,"https://d.cosx.org/d/420133",2018-08-19,2018-09-01,13
2,1,"https://d.cosx.org/d/420156",2018-09-01,2018-09-01,0
4,4,"https://d.cosx.org/d/420085",2018-07-21,2018-09-01,42
15,4,"https://d.cosx.org/d/420149",2018-08-27,2018-08-31,4
11,11,"https://d.cosx.org/d/419519",2017-10-01,2018-08-29,332
2,2,"https://d.cosx.org/d/420153",2018-08-29,2018-08-29,0
1,1,"https://d.cosx.org/d/420152",2018-08-28,2018-08-28,0
1,1,"https://d.cosx.org/d/420151",2018-08-28,2018-08-28,0
13,10,"https://d.cosx.org/d/15749",2009-07-01,2018-08-28,3345
3,3,"https://d.cosx.org/d/420148",2018-08-26,2018-08-27,1
2,2,"https://d.cosx.org/d/420146",2018-08-24,2018-08-26,2
2,2,"https://d.cosx.org/d/420145",2018-08-24,2018-08-24,0
6,3,"https://d.cosx.org/d/419824",2018-02-26,2018-08-24,179
1,1,"https://d.cosx.org/d/420144",2018-08-24,2018-08-24,0
3,2,"https://d.cosx.org/d/420139",2018-08-23,2018-08-24,1
7,3,"https://d.cosx.org/d/420140",2018-08-23,2018-08-24,1
1,1,"https://d.cosx.org/d/420142",2018-08-23,2018-08-23,0
5,2,"https://d.cosx.org/d/420135",2018-08-21,2018-08-23,2
9,2,"https://d.cosx.org/d/420134",2018-08-20,2018-08-23,3
5,2,"https://d.cosx.org/d/420137",2018-08-22,2018-08-22,0
2,2,"https://d.cosx.org/d/420136",2018-08-22,2018-08-22,0
4,2,"https://d.cosx.org/d/107102",2012-05-21,2018-08-21,2283
4,3,"https://d.cosx.org/d/420118",2018-08-09,2018-08-21,12
17,9,"https://d.cosx.org/d/420048",2018-06-20,2018-08-20,61
5,2,"https://d.cosx.org/d/420132",2018-08-17,2018-08-18,1
3,3,"https://d.cosx.org/d/420120",2018-08-11,2018-08-18,7
4,2,"https://d.cosx.org/d/420131",2018-08-17,2018-08-18,1
4,2,"https://d.cosx.org/d/420130",2018-08-17,2018-08-17,0
10,7,"https://d.cosx.org/d/9424",2008-01-14,2018-08-17,3868
3,3,"https://d.cosx.org/d/152155",2014-03-05,2018-08-17,1626
34,20,"https://d.cosx.org/d/110179",2013-04-27,2018-08-17,1938
17,10,"https://d.cosx.org/d/418802",2009-09-01,2018-08-16,3271
5,3,"https://d.cosx.org/d/420115",2018-08-06,2018-08-16,10
2,2,"https://d.cosx.org/d/420126",2018-08-14,2018-08-15,1
2,2,"https://d.cosx.org/d/420129",2018-08-15,2018-08-15,0
8,2,"https://d.cosx.org/d/420121",2018-08-12,2018-08-14,2
6,2,"https://d.cosx.org/d/420125",2018-08-13,2018-08-14,1
1,1,"https://d.cosx.org/d/420124",2018-08-13,2018-08-13,0
4,4,"https://d.cosx.org/d/420119",2018-08-11,2018-08-13,2
6,5,"https://d.cosx.org/d/156631",2014-06-12,2018-08-10,1520
7,3,"https://d.cosx.org/d/420087",2018-07-23,2018-08-10,18
7,3,"https://d.cosx.org/d/420117",2018-08-08,2018-08-09,1
10,5,"https://d.cosx.org/d/420110",2018-08-04,2018-08-09,5
2,2,"https://d.cosx.org/d/417876",2016-10-19,2018-08-08,658
7,3,"https://d.cosx.org/d/420106",2018-08-03,2018-08-07,4
20,11,"https://d.cosx.org/d/15112",2009-05-01,2018-08-07,3385
533,289,"https://d.cosx.org/d/9233",2007-12-29,2018-08-06,3873
6,2,"https://d.cosx.org/d/420100",2018-07-30,2018-08-06,7
2,2,"https://d.cosx.org/d/420112",2018-08-06,2018-08-06,0
11,4,"https://d.cosx.org/d/420075",2018-07-13,2018-08-05,23
4,2,"https://d.cosx.org/d/420111",2018-08-04,2018-08-05,1
10,4,"https://d.cosx.org/d/419999",2018-05-21,2018-08-03,74
2,1,"https://d.cosx.org/d/420108",2018-08-03,2018-08-03,0
1,1,"https://d.cosx.org/d/420107",2018-08-03,2018-08-03,0
3,2,"https://d.cosx.org/d/420105",2018-08-02,2018-08-02,0
4,2,"https://d.cosx.org/d/420103",2018-08-02,2018-08-02,0
2,2,"https://d.cosx.org/d/420102",2018-08-01,2018-08-02,1
11,6,"https://d.cosx.org/d/419717",2017-12-25,2018-08-01,219
1,1,"https://d.cosx.org/d/420101",2018-07-30,2018-07-30,0
14,11,"https://d.cosx.org/d/15637",2009-06-19,2018-07-30,3328
5,2,"https://d.cosx.org/d/419871",2018-03-21,2018-07-30,131
2,2,"https://d.cosx.org/d/420096",2018-07-27,2018-07-30,3
2,2,"https://d.cosx.org/d/420099",2018-07-29,2018-07-30,1
2,2,"https://d.cosx.org/d/420088",2018-07-24,2018-07-27,3
8,3,"https://d.cosx.org/d/420084",2018-07-20,2018-07-26,6
2,2,"https://d.cosx.org/d/420090",2018-07-25,2018-07-25,0
1,1,"https://d.cosx.org/d/420091",2018-07-25,2018-07-25,0
1,1,"https://d.cosx.org/d/420086",2018-07-22,2018-07-22,0
7,7,"https://d.cosx.org/d/419462",2017-09-14,2018-07-21,310
7,3,"https://d.cosx.org/d/420080",2018-07-19,2018-07-20,1
1,1,"https://d.cosx.org/d/420083",2018-07-20,2018-07-20,0
4,4,"https://d.cosx.org/d/420082",2018-07-19,2018-07-20,1
2,2,"https://d.cosx.org/d/420079",2018-07-18,2018-07-18,0
7,2,"https://d.cosx.org/d/420077",2018-07-16,2018-07-18,2
796,589,"https://d.cosx.org/d/7865",2007-09-14,2018-07-18,3960
1,1,"https://d.cosx.org/d/420078",2018-07-17,2018-07-17,0
3,2,"https://d.cosx.org/d/420074",2018-07-13,2018-07-15,2
1,1,"https://d.cosx.org/d/420073",2018-07-13,2018-07-13,0
5,4,"https://d.cosx.org/d/415566",2016-01-29,2018-07-13,896
1,1,"https://d.cosx.org/d/420072",2018-07-13,2018-07-13,0
1,1,"https://d.cosx.org/d/420071",2018-07-12,2018-07-12,0
101,57,"https://d.cosx.org/d/5611",2007-03-26,2018-07-10,4124
1,1,"https://d.cosx.org/d/420070",2018-07-10,2018-07-10,0
2,1,"https://d.cosx.org/d/105256",2011-09-28,2018-07-08,2475
6,3,"https://d.cosx.org/d/1820",2006-09-14,2018-07-08,4315
2,2,"https://d.cosx.org/d/420068",2018-07-08,2018-07-08,0
3,2,"https://d.cosx.org/d/420067",2018-07-05,2018-07-06,1
3,3,"https://d.cosx.org/d/6637",2007-06-04,2018-07-05,4049
8,8,"https://d.cosx.org/d/420040",2018-06-14,2018-07-05,21
1,1,"https://d.cosx.org/d/420066",2018-07-05,2018-07-05,0
3,2,"https://d.cosx.org/d/420065",2018-07-04,2018-07-05,1
4,3,"https://d.cosx.org/d/419537",2017-10-08,2018-07-04,269
4,2,"https://d.cosx.org/d/420063",2018-06-30,2018-07-02,2
4,3,"https://d.cosx.org/d/420064",2018-06-30,2018-07-02,2
6,1,"https://d.cosx.org/d/419596",2017-10-30,2018-07-01,244
7,4,"https://d.cosx.org/d/419744",2018-01-13,2018-07-01,169
19,18,"https://d.cosx.org/d/7204",2007-07-28,2018-06-30,3990
9,3,"https://d.cosx.org/d/419316",2017-08-02,2018-06-29,331
1,1,"https://d.cosx.org/d/420062",2018-06-29,2018-06-29,0
2,2,"https://d.cosx.org/d/420061",2018-06-29,2018-06-29,0
4,2,"https://d.cosx.org/d/420059",2018-06-27,2018-06-28,1
3,1,"https://d.cosx.org/d/420060",2018-06-27,2018-06-27,0
1,1,"https://d.cosx.org/d/420057",2018-06-25,2018-06-25,0
9,2,"https://d.cosx.org/d/420056",2018-06-24,2018-06-24,0
11,3,"https://d.cosx.org/d/420051",2018-06-21,2018-06-24,3
11,8,"https://d.cosx.org/d/11130",2008-06-05,2018-06-24,3671
2,2,"https://d.cosx.org/d/420054",2018-06-22,2018-06-22,0
1,1,"https://d.cosx.org/d/420053",2018-06-22,2018-06-22,0
2,2,"https://d.cosx.org/d/420052",2018-06-22,2018-06-22,0
4,3,"https://d.cosx.org/d/420042",2018-06-17,2018-06-21,4
1,1,"https://d.cosx.org/d/420050",2018-06-21,2018-06-21,0
3,3,"https://d.cosx.org/d/420049",2018-06-20,2018-06-20,0
2,2,"https://d.cosx.org/d/420047",2018-06-19,2018-06-19,0
8,3,"https://d.cosx.org/d/420041",2018-06-16,2018-06-19,3
1,1,"https://d.cosx.org/d/420046",2018-06-19,2018-06-19,0
1,1,"https://d.cosx.org/d/420045",2018-06-18,2018-06-18,0
1,1,"https://d.cosx.org/d/420044",2018-06-17,2018-06-17,0
3,2,"https://d.cosx.org/d/148719",2014-01-07,2018-06-14,1619
8,3,"https://d.cosx.org/d/420035",2018-06-11,2018-06-13,2
13,3,"https://d.cosx.org/d/420036",2018-06-11,2018-06-13,2
5,3,"https://d.cosx.org/d/420037",2018-06-11,2018-06-13,2
1,1,"https://d.cosx.org/d/420039",2018-06-13,2018-06-13,0
8,4,"https://d.cosx.org/d/420038",2018-06-12,2018-06-13,1
15,13,"https://d.cosx.org/d/7621",2007-08-31,2018-06-11,3937
3,3,"https://d.cosx.org/d/420034",2018-06-11,2018-06-11,0
7,3,"https://d.cosx.org/d/420033",2018-06-08,2018-06-10,2
2,2,"https://d.cosx.org/d/147532",2014-01-01,2018-06-09,1620
23,3,"https://d.cosx.org/d/420029",2018-06-06,2018-06-09,3
4,2,"https://d.cosx.org/d/420032",2018-06-08,2018-06-08,0
30,18,"https://d.cosx.org/d/109820",2013-03-29,2018-06-07,1896
1,1,"https://d.cosx.org/d/420031",2018-06-07,2018-06-07,0
2,2,"https://d.cosx.org/d/420030",2018-06-07,2018-06-07,0
7,5,"https://d.cosx.org/d/420022",2018-06-02,2018-06-06,4
1,1,"https://d.cosx.org/d/420028",2018-06-05,2018-06-05,0
1,1,"https://d.cosx.org/d/420025",2018-06-04,2018-06-04,0
2,2,"https://d.cosx.org/d/420024",2018-06-03,2018-06-03,0
3,2,"https://d.cosx.org/d/420013",2018-05-29,2018-06-03,5
5,3,"https://d.cosx.org/d/420018",2018-05-30,2018-06-03,4
11,8,"https://d.cosx.org/d/419032",2014-09-23,2018-06-03,1349
1,1,"https://d.cosx.org/d/420023",2018-06-02,2018-06-02,0
3,2,"https://d.cosx.org/d/420021",2018-05-31,2018-05-31,0
2,2,"https://d.cosx.org/d/420019",2018-05-30,2018-05-31,1
3,2,"https://d.cosx.org/d/420012",2018-05-29,2018-05-30,1
30,20,"https://d.cosx.org/d/16",2006-05-23,2018-05-30,4390
3,2,"https://d.cosx.org/d/420014",2018-05-29,2018-05-30,1
1,1,"https://d.cosx.org/d/420017",2018-05-30,2018-05-30,0
1,1,"https://d.cosx.org/d/420016",2018-05-30,2018-05-30,0
5,3,"https://d.cosx.org/d/420011",2018-05-28,2018-05-29,1
